codigo_ibge,nome,latitude,longitude,UF,Munic,NMunic,Populacao
4107850,Flor da Serra do Sul,26.0,53.0,41.0,7850.0,FLOR DA SERRA DO SUL,4685.0
4205357,Flor do Sertão,27.0,53.0,42.0,5357.0,FLOR DO SERTÃO,1640.0
3515806,Flora Rica,22.0,51.0,35.0,15806.0,FLORA RICA,2019.0
4107801,Floraí,23.0,52.0,41.0,7801.0,FLORAÍ,5051.0
3515905,Floreal,21.0,50.0,35.0,15905.0,FLOREAL,2907.0
2605608,Flores,8.0,38.0,26.0,5608.0,FLORES,21962.0
4308201,Flores da Cunha,29.0,51.0,43.0,8201.0,FLORES DA CUNHA,25307.0
5207907,Flores de Goiás,14.0,47.0,52.0,7907.0,FLORES DE GOIÁS,10382.0
2203800,Flores do Piauí,8.0,43.0,22.0,3800.0,FLORES DO PIAUÍ,4468.0
4107900,Floresta,24.0,52.0,41.0,7900.0,FLORESTA,31863.0
2911006,Floresta Azul,15.0,40.0,29.0,11006.0,FLORESTA AZUL,10333.0
1503044,Floresta do Araguaia,8.0,50.0,15.0,3044.0,FLORESTA DO ARAGUAIA,14964.0
2203859,Floresta do Piauí,7.0,42.0,22.0,3859.0,FLORESTA DO PIAUÍ,2551.0
3126000,Florestal,20.0,44.0,31.0,26000.0,FLORESTAL,5928.0
4108007,Florestópolis,23.0,51.0,41.0,8007.0,FLORESTÓPOLIS,11571.0
2203909,Floriano,7.0,43.0,22.0,3909.0,FLORIANO,56090.0
4308250,Floriano Peixoto,28.0,52.0,43.0,8250.0,FLORIANO PEIXOTO,2148.0
4205407,Florianópolis,28.0,49.0,42.0,5407.0,FLORIANÓPOLIS,
2403806,Florânia,6.0,37.0,24.0,3806.0,FLORÂNIA,8313.0
3516101,Florínia,23.0,51.0,35.0,16101.0,FLORÍNIA,2860.0
4108106,Flórida,23.0,52.0,41.0,8106.0,FLÓRIDA,2448.0
3516002,Flórida Paulista,22.0,51.0,35.0,16002.0,FLÓRIDA PAULISTA,12660.0
1301605,Fonte Boa,3.0,66.0,13.0,1605.0,FONTE BOA,19726.0
4308300,Fontoura Xavier,29.0,52.0,43.0,8300.0,FONTOURA XAVIER,11074.0
3126109,Formiga,20.0,45.0,31.0,26109.0,FORMIGA,64585.0
4308409,Formigueiro,30.0,53.0,43.0,8409.0,FORMIGUEIRO,7116.0
5208004,Formosa,16.0,47.0,52.0,8004.0,FORMOSA,90212.0
2104099,Formosa da Serra Negra,6.0,46.0,21.0,4099.0,FORMOSA DA SERRA NEGRA,16882.0
4108205,Formosa do Oeste,24.0,53.0,41.0,8205.0,FORMOSA DO OESTE,7532.0
2911105,Formosa do Rio Preto,11.0,45.0,29.0,11105.0,FORMOSA DO RIO PRETO,20845.0
4205431,Formosa do Sul,27.0,53.0,42.0,5431.0,FORMOSA DO SUL,2620.0
5208103,Formoso,14.0,49.0,52.0,8103.0,FORMOSO,11853.0
1708205,Formoso do Araguaia,12.0,50.0,17.0,8205.0,FORMOSO DO ARAGUAIA,18225.0
4308433,Forquetinha,29.0,52.0,43.0,8433.0,FORQUETINHA,2548.0
2304350,Forquilha,4.0,40.0,23.0,4350.0,FORQUILHA,20181.0
4205456,Forquilhinha,29.0,49.0,42.0,5456.0,FORQUILHINHA,20719.0
2304400,Fortaleza,4.0,39.0,23.0,4400.0,FORTALEZA,
3126307,Fortaleza de Minas,21.0,47.0,31.0,26307.0,FORTALEZA DE MINAS,3837.0
1708254,Fortaleza do Tabocão,9.0,49.0,17.0,8254.0,FORTALEZA DO TABOCÃO,2101.0
2104107,Fortaleza dos Nogueiras,7.0,46.0,21.0,4107.0,FORTALEZA DOS NOGUEIRAS,11578.0
4308458,Fortaleza dos Valos,29.0,53.0,43.0,8458.0,FORTALEZA DOS VALOS,4597.0
2304459,Fortim,4.0,38.0,23.0,4459.0,FORTIM,14072.0
2104206,Fortuna,6.0,44.0,21.0,4206.0,FORTUNA,14486.0
3126406,Fortuna de Minas,20.0,44.0,31.0,26406.0,FORTUNA DE MINAS,2454.0
4108304,Foz do Iguaçu,26.0,55.0,41.0,8304.0,FOZ DO IGUAÇU,
4108452,Foz do Jordão,26.0,52.0,41.0,8452.0,FOZ DO JORDÃO,5832.0
4205506,Fraiburgo,27.0,51.0,42.0,5506.0,FRAIBURGO,34889.0
3516200,Franca,21.0,47.0,35.0,16200.0,FRANCA,
2204006,Francinópolis,6.0,42.0,22.0,4006.0,FRANCINÓPOLIS,5292.0
4108320,Francisco Alves,24.0,54.0,41.0,8320.0,FRANCISCO ALVES,6342.0
2204105,Francisco Ayres,7.0,43.0,22.0,4105.0,FRANCISCO AYRES,5017.0
3126505,Francisco Badaró,17.0,42.0,31.0,26505.0,FRANCISCO BADARÓ,10269.0
4108403,Francisco Beltrão,26.0,53.0,41.0,8403.0,FRANCISCO BELTRÃO,72409.0
2403905,Francisco Dantas,6.0,38.0,24.0,3905.0,FRANCISCO DANTAS,2928.0
3126604,Francisco Dumont,17.0,44.0,31.0,26604.0,FRANCISCO DUMONT,4759.0
2204154,Francisco Macedo,7.0,41.0,22.0,4154.0,FRANCISCO MACEDO,2255.0
3516309,Francisco Morato,23.0,47.0,35.0,16309.0,FRANCISCO MORATO,146566.0
2204204,Francisco Santos,7.0,41.0,22.0,4204.0,FRANCISCO SANTOS,8293.0
3126703,Francisco Sá,16.0,43.0,31.0,26703.0,FRANCISCO SÁ,24838.0
3126752,Franciscópolis,18.0,42.0,31.0,26752.0,FRANCISCÓPOLIS,5664.0
3516408,Franco da Rocha,23.0,47.0,35.0,16408.0,FRANCO DA ROCHA,121451.0
2304509,Frecheirinha,4.0,41.0,23.0,4509.0,FRECHEIRINHA,12830.0
4308508,Frederico Westphalen,27.0,53.0,43.0,8508.0,FREDERICO WESTPHALEN,27308.0
3126802,Frei Gaspar,18.0,41.0,31.0,26802.0,FREI GASPAR,6343.0
3126901,Frei Inocêncio,19.0,42.0,31.0,26901.0,FREI INOCÊNCIO,8873.0
3126950,Frei Lagonegro,18.0,43.0,31.0,26950.0,FREI LAGONEGRO,3342.0
2506202,Frei Martinho,6.0,36.0,25.0,6202.0,FREI MARTINHO,2935.0
2605806,Frei Miguelinho,8.0,36.0,26.0,5806.0,FREI MIGUELINHO,14067.0
2802304,Frei Paulo,11.0,38.0,28.0,2304.0,FREI PAULO,12589.0
4205555,Frei Rogério,27.0,51.0,42.0,5555.0,FREI ROGÉRIO,2655.0
3127008,Fronteira,20.0,49.0,31.0,27008.0,FRONTEIRA,13983.0
3127057,Fronteira dos Vales,17.0,41.0,31.0,27057.0,FRONTEIRA DOS VALES,4835.0
2204303,Fronteiras,7.0,41.0,22.0,4303.0,FRONTEIRAS,11054.0
3127073,Fruta de Leite,16.0,43.0,31.0,27073.0,FRUTA DE LEITE,6327.0
3127107,Frutal,20.0,49.0,31.0,27107.0,FRUTAL,51766.0
2404002,Frutuoso Gomes,6.0,38.0,24.0,4002.0,FRUTUOSO GOMES,4360.0
3202207,Fundão,20.0,40.0,32.0,2207.0,FUNDÃO,15209.0
3127206,Funilândia,19.0,44.0,31.0,27206.0,FUNILÂNDIA,3639.0
1707553,Fátima,11.0,49.0,17.0,7553.0,FÁTIMA,22902.0
5003801,Fátima do Sul,22.0,55.0,50.0,3801.0,FÁTIMA DO SUL,18789.0
4107702,Fênix,24.0,52.0,41.0,7702.0,FÊNIX,4871.0
3516507,Gabriel Monteiro,22.0,51.0,35.0,16507.0,GABRIEL MONTEIRO,2638.0
2506251,Gado Bravo,8.0,36.0,25.0,6251.0,GADO BRAVO,8236.0
3127305,Galiléia,19.0,42.0,31.0,27305.0,GALILÉIA,7302.0
2404101,Galinhos,5.0,36.0,24.0,4101.0,GALINHOS,2149.0
4205605,Galvão,26.0,53.0,42.0,5605.0,GALVÃO,3493.0
2605905,Gameleira,9.0,35.0,26.0,5905.0,GAMELEIRA,26281.0
5208152,Gameleira de Goiás,16.0,49.0,52.0,8152.0,GAMELEIRA DE GOIÁS,3289.0
3127339,Gameleiras,15.0,43.0,31.0,27339.0,GAMELEIRAS,5226.0
2911204,Gandu,14.0,39.0,29.0,11204.0,GANDU,30091.0
2606002,Garanhuns,9.0,36.0,26.0,6002.0,GARANHUNS,124996.0
2802403,Gararu,10.0,37.0,28.0,2403.0,GARARU,11606.0
4308607,Garibaldi,29.0,52.0,43.0,8607.0,GARIBALDI,28791.0
4205704,Garopaba,28.0,49.0,42.0,5704.0,GAROPABA,16399.0
1503077,Garrafão do Norte,2.0,47.0,15.0,3077.0,GARRAFÃO DO NORTE,24619.0
4308656,Garruchos,28.0,56.0,43.0,8656.0,GARRUCHOS,3457.0
4205803,Garuva,26.0,49.0,42.0,5803.0,GARUVA,13393.0
3516705,Garça,22.0,50.0,35.0,16705.0,GARÇA,42218.0
4205902,Gaspar,27.0,49.0,42.0,5902.0,GASPAR,52428.0
3516804,Gastão Vidigal,21.0,50.0,35.0,16804.0,GASTÃO VIDIGAL,3863.0
4308706,Gaurama,28.0,52.0,43.0,8706.0,GAURAMA,6108.0
2911253,Gavião,11.0,40.0,29.0,11253.0,GAVIÃO,4444.0
3516853,Gavião Peixoto,22.0,48.0,35.0,16853.0,GAVIÃO PEIXOTO,4103.0
5103858,Gaúcha do Norte,13.0,53.0,51.0,3858.0,GAÚCHA DO NORTE,5816.0
2204352,Geminiano,7.0,41.0,22.0,4352.0,GEMINIANO,5255.0
5103908,General Carneiro,16.0,53.0,51.0,3908.0,GENERAL CARNEIRO,19394.0
4308805,General Câmara,30.0,52.0,43.0,8805.0,GENERAL CÂMARA,8782.0
2802502,General Maynard,11.0,37.0,28.0,2502.0,GENERAL MAYNARD,2773.0
3516903,General Salgado,21.0,50.0,35.0,16903.0,GENERAL SALGADO,10626.0
2304608,General Sampaio,4.0,39.0,23.0,4608.0,GENERAL SAMPAIO,6540.0
4308854,Gentil,28.0,52.0,43.0,8854.0,GENTIL,1579.0
2911303,Gentio do Ouro,11.0,43.0,29.0,11303.0,GENTIO DO OURO,11326.0
3517000,Getulina,22.0,50.0,35.0,17000.0,GETULINA,10515.0
4308904,Getúlio Vargas,28.0,52.0,43.0,8904.0,GETÚLIO VARGAS,15961.0
2204402,Gilbués,10.0,45.0,22.0,4402.0,GILBUÉS,10351.0
2702900,Girau do Ponciano,10.0,37.0,27.0,2900.0,GIRAU DO PONCIANO,35162.0
4309001,Giruá,28.0,54.0,43.0,9001.0,GIRUÁ,17070.0
3127354,Glaucilândia,17.0,44.0,31.0,27354.0,GLAUCILÂNDIA,2932.0
3517109,Glicério,21.0,50.0,35.0,17109.0,GLICÉRIO,4398.0
4309050,Glorinha,30.0,51.0,43.0,9050.0,GLORINHA,6908.0
2911402,Glória,9.0,38.0,29.0,11402.0,GLÓRIA,13879.0
5103957,Glória D'Oeste,16.0,58.0,51.0,3957.0,GLÓRIA D'OESTE,3124.0
5004007,Glória de Dourados,22.0,54.0,50.0,4007.0,GLÓRIA DE DOURADOS,9644.0
2606101,Glória do Goitá,8.0,35.0,26.0,6101.0,GLÓRIA DO GOITÁ,27397.0
2104305,Godofredo Viana,1.0,46.0,21.0,4305.0,GODOFREDO VIANA,10452.0
4108551,Godoy Moreira,24.0,52.0,41.0,8551.0,GODOY MOREIRA,3568.0
3127370,Goiabeira,19.0,41.0,31.0,27370.0,GOIABEIRA,3052.0
2606200,Goiana,8.0,35.0,26.0,6200.0,GOIANA,71796.0
5208509,Goiandira,18.0,48.0,52.0,8509.0,GOIANDIRA,4925.0
2404200,Goianinha,6.0,35.0,24.0,4200.0,GOIANINHA,20347.0
5208806,Goianira,16.0,49.0,52.0,8806.0,GOIANIRA,24110.0
1708304,Goianorte,9.0,49.0,17.0,8304.0,GOIANORTE,5221.0
3127388,Goianá,22.0,43.0,31.0,27388.0,GOIANÁ,3643.0
5208400,Goianápolis,17.0,49.0,52.0,8400.0,GOIANÁPOLIS,11159.0
5208608,Goianésia,15.0,49.0,52.0,8608.0,GOIANÉSIA,53806.0
1503093,Goianésia do Pará,4.0,49.0,15.0,3093.0,GOIANÉSIA DO PARÁ,27166.0
1709005,Goiatins,8.0,47.0,17.0,9005.0,GOIATINS,11639.0
5209101,Goiatuba,18.0,49.0,52.0,9101.0,GOIATUBA,31225.0
4108601,Goioerê,24.0,53.0,41.0,8601.0,GOIOERÊ,28941.0
4108650,Goioxim,25.0,52.0,41.0,8650.0,GOIOXIM,7993.0
5208905,Goiás,16.0,50.0,52.0,8905.0,GOIÁS,24472.0
5208707,Goiânia,17.0,49.0,52.0,8707.0,GOIÂNIA,
2911501,Gongogi,14.0,39.0,29.0,11501.0,GONGOGI,6845.0
3127503,Gonzaga,19.0,42.0,31.0,27503.0,GONZAGA,5620.0
3127404,Gonçalves,23.0,46.0,31.0,27404.0,GONÇALVES,4270.0
2104404,Gonçalves Dias,5.0,44.0,21.0,4404.0,GONÇALVES DIAS,16444.0
3127602,Gouveia,18.0,44.0,31.0,27602.0,GOUVEIA,11569.0
5209150,Gouvelândia,19.0,50.0,52.0,9150.0,GOUVELÂNDIA,4507.0
2104503,Governador Archer,5.0,44.0,21.0,4503.0,GOVERNADOR ARCHER,9920.0
4206009,Governador Celso Ramos,27.0,49.0,42.0,6009.0,GOVERNADOR CELSO RAMOS,12175.0
2404309,Governador Dix-Sept Rosado,5.0,38.0,24.0,4309.0,GOVERNADOR DIX-SEPT ROSADO,12374.0
2104552,Governador Edison Lobão,6.0,47.0,21.0,4552.0,GOVERNADOR EDISON LOBÃO,14086.0
2104602,Governador Eugênio Barros,5.0,44.0,21.0,4602.0,GOVERNADOR EUGÊNIO BARROS,15857.0
1101005,Governador Jorge Teixeira,11.0,63.0,11.0,1005.0,GOVERNADOR JORGE TEIXEIRA,11432.0
3202256,Governador Lindenberg,19.0,40.0,32.0,2256.0,GOVERNADOR LINDENBERG,9890.0
2104628,Governador Luiz Rocha,5.0,44.0,21.0,4628.0,GOVERNADOR LUIZ ROCHA,6884.0
2911600,Governador Mangabeira,13.0,39.0,29.0,11600.0,GOVERNADOR MANGABEIRA,19828.0
2104651,Governador Newton Bello,3.0,46.0,21.0,4651.0,GOVERNADOR NEWTON BELLO,11346.0
2104677,Governador Nunes Freire,2.0,46.0,21.0,4677.0,GOVERNADOR NUNES FREIRE,24012.0
3127701,Governador Valadares,19.0,42.0,31.0,27701.0,GOVERNADOR VALADARES,
2802601,Gracho Cardoso,10.0,37.0,28.0,2601.0,GRACHO CARDOSO,5554.0
2104800,Grajaú,6.0,46.0,21.0,4800.0,GRAJAÚ,54135.0
4309100,Gramado,29.0,51.0,43.0,9100.0,GRAMADO,31652.0
4309159,Gramado Xavier,29.0,53.0,43.0,9159.0,GRAMADO XAVIER,3911.0
4309126,Gramado dos Loureiros,27.0,53.0,43.0,9126.0,GRAMADO DOS LOUREIROS,2370.0
4108700,Grandes Rios,24.0,52.0,41.0,8700.0,GRANDES RIOS,7641.0
2606309,Granito,8.0,40.0,26.0,6309.0,GRANITO,6593.0
2304707,Granja,3.0,41.0,23.0,4707.0,GRANJA,51410.0
2304806,Granjeiro,7.0,39.0,23.0,4806.0,GRANJEIRO,4931.0
4206207,Gravatal,28.0,49.0,42.0,6207.0,GRAVATAL,10510.0
4309209,Gravataí,30.0,51.0,43.0,9209.0,GRAVATAÍ,
2606408,Gravatá,8.0,36.0,26.0,6408.0,GRAVATÁ,71570.0
2304657,Graça,4.0,41.0,23.0,4657.0,GRAÇA,15297.0
2104701,Graça Aranha,5.0,44.0,21.0,4701.0,GRAÇA ARANHA,6254.0
2304905,Groaíras,4.0,40.0,23.0,4905.0,GROAÍRAS,9456.0
2404408,Grossos,5.0,37.0,24.0,4408.0,GROSSOS,9441.0
3127909,Grupiara,19.0,48.0,31.0,27909.0,GRUPIARA,1412.0
3127800,Grão Mogol,17.0,43.0,31.0,27800.0,GRÃO MOGOL,14594.0
4206108,Grão Pará,28.0,49.0,42.0,6108.0,GRÃO PARÁ,6051.0
4309258,Guabiju,29.0,52.0,43.0,9258.0,GUABIJU,1669.0
4206306,Guabiruba,27.0,49.0,42.0,6306.0,GUABIRUBA,16095.0
2204501,Guadalupe,7.0,44.0,22.0,4501.0,GUADALUPE,9587.0
3517307,Guaimbê,22.0,50.0,35.0,17307.0,GUAIMBÊ,4752.0
4108908,Guairaçá,23.0,53.0,41.0,8908.0,GUAIRAÇÁ,5721.0
3517208,Guaiçara,22.0,50.0,35.0,17208.0,GUAIÇARA,10357.0
2304954,Guaiúba,4.0,39.0,23.0,4954.0,GUAIÚBA,22405.0
1301654,Guajará,8.0,73.0,13.0,1654.0,GUAJARÁ,14102.0
1100106,Guajará-Mirim,11.0,65.0,11.0,106.0,GUAJARÁ-MIRIM,39451.0
2911659,Guajeru,15.0,42.0,29.0,11659.0,GUAJERU,7062.0
2404507,Guamaré,5.0,36.0,24.0,4507.0,GUAMARÉ,11737.0
4108957,Guamiranga,25.0,51.0,41.0,8957.0,GUAMIRANGA,7548.0
2911709,Guanambi,14.0,43.0,29.0,11709.0,GUANAMBI,76230.0
3128006,Guanhães,19.0,43.0,31.0,28006.0,GUANHÃES,29286.0
3517604,Guapiara,24.0,49.0,35.0,17604.0,GUAPIARA,20056.0
3517505,Guapiaçu,21.0,49.0,35.0,17505.0,GUAPIAÇU,16392.0
3301850,Guapimirim,23.0,43.0,33.0,1850.0,GUAPIMIRIM,44692.0
4109005,Guapirama,24.0,50.0,41.0,9005.0,GUAPIRAMA,3639.0
4109104,Guaporema,23.0,53.0,41.0,9104.0,GUAPOREMA,2190.0
4309407,Guaporé,29.0,52.0,43.0,9407.0,GUAPORÉ,21421.0
3128105,Guapé,21.0,46.0,31.0,28105.0,GUAPÉ,13152.0
5209200,Guapó,17.0,50.0,52.0,9200.0,GUAPÓ,13586.0
2506301,Guarabira,7.0,35.0,25.0,6301.0,GUARABIRA,54200.0
3517901,Guaraci,20.0,49.0,35.0,17901.0,GUARACI,14038.0
3128204,Guaraciaba,21.0,43.0,31.0,28204.0,GUARACIABA,21032.0
2305001,Guaraciaba do Norte,4.0,41.0,23.0,5001.0,GUARACIABA DO NORTE,36705.0
3128253,Guaraciama,17.0,44.0,31.0,28253.0,GUARACIAMA,4554.0
2305100,Guaramiranga,4.0,39.0,23.0,5100.0,GUARAMIRANGA,4307.0
4206504,Guaramirim,26.0,49.0,42.0,6504.0,GUARAMIRIM,29932.0
3128402,Guarani,21.0,43.0,31.0,28402.0,GUARANI,9487.0
3518008,Guarani d'Oeste,20.0,50.0,35.0,18008.0,GUARANI D'OESTE,1963.0
4309506,Guarani das Missões,28.0,55.0,43.0,9506.0,GUARANI DAS MISSÕES,8331.0
5209408,Guarani de Goiás,14.0,46.0,52.0,9408.0,GUARANI DE GOIÁS,4105.0
4109302,Guaraniaçu,25.0,53.0,41.0,9302.0,GUARANIAÇU,15959.0
3518107,Guarantã,22.0,50.0,35.0,18107.0,GUARANTÃ,6410.0
5104104,Guarantã do Norte,10.0,55.0,51.0,4104.0,GUARANTÃ DO NORTE,30754.0
3128303,Guaranésia,21.0,47.0,31.0,28303.0,GUARANÉSIA,18147.0
3202405,Guarapari,21.0,41.0,32.0,2405.0,GUARAPARI,98073.0
4109401,Guarapuava,25.0,51.0,41.0,9401.0,GUARAPUAVA,164567.0
4109500,Guaraqueçaba,25.0,48.0,41.0,9500.0,GUARAQUEÇABA,7732.0
3518206,Guararapes,21.0,51.0,35.0,18206.0,GUARARAPES,28662.0
3518305,Guararema,23.0,46.0,35.0,18305.0,GUARAREMA,24854.0
3128501,Guarará,22.0,43.0,31.0,28501.0,GUARARÁ,4017.0
2911808,Guaratinga,17.0,40.0,29.0,11808.0,GUARATINGA,22621.0
3518404,Guaratinguetá,23.0,45.0,35.0,18404.0,GUARATINGUETÁ,107895.0
4109609,Guaratuba,26.0,49.0,41.0,9609.0,GUARATUBA,30793.0
3517802,Guaraçaí,21.0,51.0,35.0,17802.0,GUARAÇAÍ,8505.0
1709302,Guaraí,9.0,49.0,17.0,9302.0,GUARAÍ,21669.0
5209291,Guaraíta,16.0,50.0,52.0,9291.0,GUARAÍTA,2394.0
3128600,Guarda-Mor,18.0,47.0,31.0,28600.0,GUARDA-MOR,6577.0
3518503,Guareí,23.0,48.0,35.0,18503.0,GUAREÍ,13202.0
3518602,Guariba,21.0,48.0,35.0,18602.0,GUARIBA,32664.0
2204550,Guaribas,9.0,44.0,22.0,4550.0,GUARIBAS,4343.0
5209457,Guarinos,15.0,50.0,52.0,9457.0,GUARINOS,2411.0
3518701,Guarujá,24.0,46.0,35.0,18701.0,GUARUJÁ,
4206603,Guarujá do Sul,26.0,54.0,42.0,6603.0,GUARUJÁ DO SUL,4711.0
3518800,Guarulhos,23.0,47.0,35.0,18800.0,GUARULHOS,
3517703,Guará,20.0,48.0,35.0,17703.0,GUARÁ,18611.0
4206652,Guatambú,27.0,53.0,42.0,6652.0,GUATAMBÚ,4505.0
3518859,Guatapará,21.0,48.0,35.0,18859.0,GUATAPARÁ,6217.0
3128709,Guaxupé,21.0,47.0,31.0,28709.0,GUAXUPÉ,47894.0
3202306,Guaçuí,21.0,42.0,32.0,2306.0,GUAÇUÍ,25761.0
4309308,Guaíba,30.0,51.0,43.0,9308.0,GUAÍBA,93578.0
3517406,Guaíra,20.0,48.0,35.0,17406.0,GUAÍRA,65227.0
5004106,Guia Lopes da Laguna,21.0,56.0,50.0,4106.0,GUIA LOPES DA LAGUNA,10208.0
3128808,Guidoval,21.0,43.0,31.0,28808.0,GUIDOVAL,7321.0
3128907,Guimarânia,19.0,47.0,31.0,28907.0,GUIMARÂNIA,6946.0
2104909,Guimarães,2.0,45.0,21.0,4909.0,GUIMARÃES,12387.0
5104203,Guiratinga,16.0,54.0,51.0,4203.0,GUIRATINGA,13883.0
3129004,Guiricema,21.0,43.0,31.0,29004.0,GUIRICEMA,8906.0
3129103,Gurinhatã,19.0,50.0,31.0,29103.0,GURINHATÃ,6194.0
2506400,Gurinhém,7.0,35.0,25.0,6400.0,GURINHÉM,13209.0
2506509,Gurjão,7.0,36.0,25.0,6509.0,GURJÃO,2985.0
1709500,Gurupi,12.0,49.0,17.0,9500.0,GURUPI,71413.0
1503101,Gurupá,1.0,52.0,15.0,3101.0,GURUPÁ,24384.0
3518909,Guzolândia,21.0,51.0,35.0,18909.0,GUZOLÂNDIA,4616.0
3516606,Gália,22.0,50.0,35.0,16606.0,GÁLIA,6812.0
4309555,Harmonia,30.0,51.0,43.0,9555.0,HARMONIA,3658.0
5209606,Heitoraí,16.0,50.0,52.0,9606.0,HEITORAÍ,3556.0
3129202,Heliodora,22.0,46.0,31.0,29202.0,HELIODORA,6005.0
2911857,Heliópolis,11.0,38.0,29.0,11857.0,HELIÓPOLIS,14020.0
3519006,Herculândia,22.0,50.0,35.0,19006.0,HERCULÂNDIA,8573.0
4307104,Herval,32.0,53.0,43.0,7104.0,HERVAL,6873.0
4206702,Herval d'Oeste,27.0,51.0,42.0,6702.0,HERVAL D'OESTE,18942.0
4309571,Herveiras,29.0,53.0,43.0,9571.0,HERVEIRAS,2825.0
5209804,Hidrolina,15.0,49.0,52.0,9804.0,HIDROLINA,4157.0
5209705,Hidrolândia,17.0,49.0,52.0,9705.0,HIDROLÂNDIA,32538.0
3519055,Holambra,23.0,47.0,35.0,19055.0,HOLAMBRA,9111.0
4109658,Honório Serpa,26.0,52.0,41.0,9658.0,HONÓRIO SERPA,6169.0
2305233,Horizonte,4.0,38.0,23.0,5233.0,HORIZONTE,48660.0
4309605,Horizontina,28.0,54.0,43.0,9605.0,HORIZONTINA,18305.0
3519071,Hortolândia,23.0,47.0,35.0,19071.0,HORTOLÂNDIA,
2204600,Hugo Napoleão,6.0,43.0,22.0,4600.0,HUGO NAPOLEÃO,3674.0
4309654,Hulha Negra,31.0,54.0,43.0,9654.0,HULHA NEGRA,6030.0
4309704,Humaitá,28.0,54.0,43.0,9704.0,HUMAITÁ,43482.0
2105005,Humberto de Campos,3.0,43.0,21.0,5005.0,HUMBERTO DE CAMPOS,24275.0
3519105,Iacanga,22.0,49.0,35.0,19105.0,IACANGA,9074.0
5209903,Iaciara,14.0,47.0,52.0,9903.0,IACIARA,12674.0
3519204,Iacri,22.0,51.0,35.0,19204.0,IACRI,6677.0
3129301,Iapu,19.0,42.0,31.0,29301.0,IAPU,10851.0
3519253,Iaras,23.0,49.0,35.0,19253.0,IARAS,4777.0
2606507,Iati,9.0,37.0,26.0,6507.0,IATI,17733.0
2911907,Iaçu,13.0,40.0,29.0,11907.0,IAÇU,27835.0
4109708,Ibaiti,24.0,50.0,41.0,9708.0,IBAITI,28050.0
4309753,Ibarama,29.0,53.0,43.0,9753.0,IBARAMA,4331.0
2305266,Ibaretama,5.0,39.0,23.0,5266.0,IBARETAMA,12728.0
2703007,Ibateguara,9.0,36.0,27.0,3007.0,IBATEGUARA,15359.0
3202454,Ibatiba,20.0,42.0,32.0,2454.0,IBATIBA,19649.0
3519303,Ibaté,22.0,48.0,35.0,19303.0,IBATÉ,28040.0
4109757,Ibema,25.0,53.0,41.0,9757.0,IBEMA,5927.0
3129400,Ibertioga,21.0,44.0,31.0,29400.0,IBERTIOGA,5057.0
4206751,Ibiam,27.0,51.0,42.0,6751.0,IBIAM,1987.0
2305308,Ibiapina,4.0,41.0,23.0,5308.0,IBIAPINA,23088.0
2506608,Ibiara,7.0,38.0,25.0,6608.0,IBIARA,6139.0
2912004,Ibiassucê,14.0,42.0,29.0,12004.0,IBIASSUCÊ,9507.0
4309803,Ibiaçá,28.0,52.0,43.0,9803.0,IBIAÇÁ,4681.0
3129608,Ibiaí,17.0,45.0,31.0,29608.0,IBIAÍ,7571.0
2912103,Ibicaraí,15.0,40.0,29.0,12103.0,IBICARAÍ,24752.0
4206801,Ibicaré,27.0,51.0,42.0,6801.0,IBICARÉ,3390.0
2912202,Ibicoara,13.0,41.0,29.0,12202.0,IBICOARA,15856.0
2305332,Ibicuitinga,5.0,39.0,23.0,5332.0,IBICUITINGA,11000.0
2912301,Ibicuí,15.0,40.0,29.0,12301.0,IBICUÍ,15777.0
2606606,Ibimirim,9.0,38.0,26.0,6606.0,IBIMIRIM,27261.0
2912400,Ibipeba,12.0,42.0,29.0,12400.0,IBIPEBA,16762.0
2912509,Ibipitanga,13.0,42.0,29.0,12509.0,IBIPITANGA,13841.0
4109807,Ibiporã,23.0,51.0,41.0,9807.0,IBIPORÃ,45158.0
2912608,Ibiquera,13.0,41.0,29.0,12608.0,IBIQUERA,5007.0
3129657,Ibiracatu,16.0,44.0,31.0,29657.0,IBIRACATU,5898.0
3129707,Ibiraci,20.0,47.0,31.0,29707.0,IBIRACI,11023.0
4309902,Ibiraiaras,28.0,52.0,43.0,9902.0,IBIRAIARAS,7094.0
2606705,Ibirajuba,9.0,36.0,26.0,6705.0,IBIRAJUBA,7545.0
4206900,Ibirama,27.0,50.0,42.0,6900.0,IBIRAMA,16716.0
2912707,Ibirapitanga,14.0,39.0,29.0,12707.0,IBIRAPITANGA,23197.0
4309951,Ibirapuitã,29.0,53.0,43.0,9951.0,IBIRAPUITÃ,4182.0
2912806,Ibirapuã,18.0,40.0,29.0,12806.0,IBIRAPUÃ,7534.0
3519501,Ibirarema,23.0,50.0,35.0,19501.0,IBIRAREMA,6617.0
2912905,Ibirataia,14.0,40.0,29.0,12905.0,IBIRATAIA,23940.0
3202504,Ibiraçu,20.0,40.0,32.0,2504.0,IBIRAÇU,10312.0
3129806,Ibirité,20.0,44.0,31.0,29806.0,IBIRITÉ,148535.0
4310009,Ibirubá,29.0,53.0,43.0,10009.0,IBIRUBÁ,18690.0
3519402,Ibirá,21.0,49.0,35.0,19402.0,IBIRÁ,10379.0
2913002,Ibitiara,13.0,42.0,29.0,13002.0,IBITIARA,15802.0
3519600,Ibitinga,22.0,49.0,35.0,19600.0,IBITINGA,49951.0
